iTOW,tAcc,galTow,fGalTow,galWno,leapS,galTowValid,galWnoValid,leapSValid
415869000,11,415869,-189145,1377,18,True,True,True
415879000,11,415879,-184732,1377,18,True,True,True
415889000,12,415889,-180319,1377,18,True,True,True
415899000,12,415899,-175906,1377,18,True,True,True
415909000,12,415909,-171492,1377,18,True,True,True
415919000,12,415919,-167079,1377,18,True,True,True
415929000,12,415929,-162665,1377,18,True,True,True
415939000,12,415939,-158252,1377,18,True,True,True
415949000,12,415949,-153839,1377,18,True,True,True
415959000,12,415959,-149425,1377,18,True,True,True
415969000,13,415969,-145012,1377,18,True,True,True
415979000,13,415979,-140598,1377,18,True,True,True
415989000,12,415989,-136182,1377,18,True,True,True
415999000,12,415999,-131767,1377,18,True,True,True
416009000,12,416009,-127354,1377,18,True,True,True
416019000,12,416019,-122940,1377,18,True,True,True
416029000,12,416029,-118526,1377,18,True,True,True
416039000,12,416039,-114113,1377,18,True,True,True
416049000,11,416049,-109699,1377,18,True,True,True
416059000,11,416059,-105287,1377,18,True,True,True
416069000,11,416069,-100876,1377,18,True,True,True
416079000,11,416079,-96464,1377,18,True,True,True
416089000,11,416089,-92052,1377,18,True,True,True
416099000,11,416099,-87640,1377,18,True,True,True
416109000,10,416109,-83229,1377,18,True,True,True
416119000,10,416119,-78816,1377,18,True,True,True
416129000,10,416129,-74404,1377,18,True,True,True
416139000,10,416139,-69991,1377,18,True,True,True
416149000,10,416149,-65579,1377,18,True,True,True
416159000,10,416159,-61167,1377,18,True,True,True
416169000,10,416169,-56755,1377,18,True,True,True
416179000,10,416179,-52342,1377,18,True,True,True
416189000,10,416189,-47930,1377,18,True,True,True
416199000,10,416199,-43518,1377,18,True,True,True
416209000,10,416209,-39106,1377,18,True,True,True
416219000,10,416219,-34693,1377,18,True,True,True
416229000,10,416229,-30280,1377,18,True,True,True
416239000,10,416239,-25868,1377,18,True,True,True
416249000,10,416249,-21456,1377,18,True,True,True
416259000,10,416259,-17044,1377,18,True,True,True
416269000,10,416269,-12630,1377,18,True,True,True
416279000,10,416279,-8218,1377,18,True,True,True
416289000,10,416289,-3806,1377,18,True,True,True
416299000,10,416299,607,1377,18,True,True,True
416309000,10,416309,5019,1377,18,True,True,True
416319000,9,416319,9430,1377,18,True,True,True
416329000,9,416329,13840,1377,18,True,True,True
416339000,9,416339,18250,1377,18,True,True,True
416349000,9,416349,22659,1377,18,True,True,True
416359000,10,416359,27069,1377,18,True,True,True
416369000,10,416369,31481,1377,18,True,True,True
416379000,10,416379,35891,1377,18,True,True,True
416389000,10,416389,40300,1377,18,True,True,True
416399000,10,416399,44710,1377,18,True,True,True
416409000,10,416409,49118,1377,18,True,True,True
416419000,10,416419,53525,1377,18,True,True,True
416429000,11,416429,57934,1377,18,True,True,True
416439000,11,416439,62342,1377,18,True,True,True
416449000,11,416449,66749,1377,18,True,True,True
416459000,11,416459,71157,1377,18,True,True,True
416469000,11,416469,75564,1377,18,True,True,True
416479000,11,416479,79971,1377,18,True,True,True
416489000,11,416489,84378,1377,18,True,True,True
416499000,11,416499,88784,1377,18,True,True,True
416509000,12,416509,93190,1377,18,True,True,True
416519000,12,416519,97595,1377,18,True,True,True
416529000,12,416529,102001,1377,18,True,True,True
416539000,13,416539,106408,1377,18,True,True,True
416549000,13,416549,110813,1377,18,True,True,True
416559000,13,416559,115218,1377,18,True,True,True
416569000,13,416569,119624,1377,18,True,True,True
416579000,13,416579,124029,1377,18,True,True,True
416589000,13,416589,128434,1377,18,True,True,True
416599000,13,416599,132839,1377,18,True,True,True
416609000,13,416609,137242,1377,18,True,True,True
416619000,14,416619,141644,1377,18,True,True,True
416629000,14,416629,146047,1377,18,True,True,True
416639000,14,416639,150448,1377,18,True,True,True
416649000,14,416649,154851,1377,18,True,True,True
416659000,14,416659,159253,1377,18,True,True,True
416669000,14,416669,163655,1377,18,True,True,True
416679000,14,416679,168061,1377,18,True,True,True
416689000,14,416689,172467,1377,18,True,True,True
416699000,13,416699,176874,1377,18,True,True,True
416709000,13,416709,181280,1377,18,True,True,True
416719000,12,416719,185685,1377,18,True,True,True
416729000,12,416729,190087,1377,18,True,True,True
416739000,12,416739,194489,1377,18,True,True,True
416749000,12,416749,198890,1377,18,True,True,True
416759000,11,416759,203292,1377,18,True,True,True
416769000,11,416769,207692,1377,18,True,True,True
416779000,12,416779,212092,1377,18,True,True,True
416789000,12,416789,216490,1377,18,True,True,True
416799000,12,416799,220888,1377,18,True,True,True
416809000,11,416809,225285,1377,18,True,True,True
416819000,11,416819,229682,1377,18,True,True,True
416829000,11,416829,234079,1377,18,True,True,True
416839000,11,416839,238476,1377,18,True,True,True
416849000,11,416849,242874,1377,18,True,True,True
416859000,11,416859,247272,1377,18,True,True,True
416869000,11,416869,251669,1377,18,True,True,True
416879000,11,416879,256066,1377,18,True,True,True
416889000,11,416889,260463,1377,18,True,True,True
416899000,11,416899,264860,1377,18,True,True,True
416909000,11,416909,269258,1377,18,True,True,True
416919000,11,416919,273655,1377,18,True,True,True
416929000,11,416929,278052,1377,18,True,True,True
416939000,11,416939,282449,1377,18,True,True,True
416949000,11,416949,286847,1377,18,True,True,True
416959000,11,416959,291245,1377,18,True,True,True
416969000,11,416969,295643,1377,18,True,True,True
416979000,12,416979,300042,1377,18,True,True,True
416989000,12,416989,304440,1377,18,True,True,True
416999000,12,416999,308838,1377,18,True,True,True
417009000,12,417009,313237,1377,18,True,True,True
417019000,12,417019,317633,1377,18,True,True,True
417029000,12,417029,322029,1377,18,True,True,True
417039000,12,417039,326425,1377,18,True,True,True
417049000,12,417049,330821,1377,18,True,True,True
417059000,12,417059,335216,1377,18,True,True,True
417069000,12,417069,339611,1377,18,True,True,True
417079000,12,417079,344006,1377,18,True,True,True
417089000,12,417089,348401,1377,18,True,True,True
417099000,12,417099,352794,1377,18,True,True,True
417109000,12,417109,357188,1377,18,True,True,True
417119000,12,417119,361580,1377,18,True,True,True
417129000,12,417129,365972,1377,18,True,True,True
417139000,12,417139,370364,1377,18,True,True,True
417149000,12,417149,374755,1377,18,True,True,True
417159000,12,417159,379146,1377,18,True,True,True
417169000,12,417169,383538,1377,18,True,True,True
417179000,12,417179,387929,1377,18,True,True,True
417189000,12,417189,392321,1377,18,True,True,True
417199000,12,417199,396711,1377,18,True,True,True
417209000,12,417209,401101,1377,18,True,True,True
417219000,12,417219,405491,1377,18,True,True,True
417229000,12,417229,409881,1377,18,True,True,True
417239000,12,417239,414270,1377,18,True,True,True
417249000,11,417249,418660,1377,18,True,True,True
417259000,11,417259,423049,1377,18,True,True,True
417269000,11,417269,427440,1377,18,True,True,True
417279000,11,417279,431830,1377,18,True,True,True
417289000,11,417289,436222,1377,18,True,True,True
417299000,11,417299,440613,1377,18,True,True,True
417309000,11,417309,445003,1377,18,True,True,True
417319000,11,417319,449394,1377,18,True,True,True
417329000,11,417329,453785,1377,18,True,True,True
417339000,11,417339,458175,1377,18,True,True,True
417349000,12,417349,462564,1377,18,True,True,True
417359000,12,417359,466955,1377,18,True,True,True
417369000,12,417369,471344,1377,18,True,True,True
417379000,12,417379,475735,1377,18,True,True,True
417389000,11,417389,480125,1377,18,True,True,True
417399000,11,417399,484515,1377,18,True,True,True
417409000,11,417409,488906,1377,18,True,True,True
417419000,11,417419,493296,1377,18,True,True,True
417429000,11,417429,497685,1377,18,True,True,True
417439000,11,417439,-497924,1377,18,True,True,True
417449000,11,417449,-493532,1377,18,True,True,True
417459000,11,417459,-489141,1377,18,True,True,True
417469000,11,417469,-484750,1377,18,True,True,True
417479000,11,417479,-480360,1377,18,True,True,True
417489000,11,417489,-475970,1377,18,True,True,True
417499000,11,417499,-471580,1377,18,True,True,True
417509000,11,417509,-467190,1377,18,True,True,True
417519000,11,417519,-462800,1377,18,True,True,True
417529000,12,417529,-458410,1377,18,True,True,True
417539000,12,417539,-454021,1377,18,True,True,True
417549000,12,417549,-449634,1377,18,True,True,True
417559000,12,417559,-445247,1377,18,True,True,True
417569000,12,417569,-440860,1377,18,True,True,True
417579000,12,417579,-436474,1377,18,True,True,True
417589000,12,417589,-432087,1377,18,True,True,True
417599000,12,417599,-427700,1377,18,True,True,True
417609000,12,417609,-423312,1377,18,True,True,True
417619000,12,417619,-418924,1377,18,True,True,True
417629000,12,417629,-414536,1377,18,True,True,True
417639000,12,417639,-410150,1377,18,True,True,True
417649000,13,417649,-405764,1377,18,True,True,True
417659000,13,417659,-401378,1377,18,True,True,True
417669000,13,417669,-396992,1377,18,True,True,True
417679000,13,417679,-392602,1377,18,True,True,True
417689000,13,417689,-388213,1377,18,True,True,True
417699000,13,417699,-383826,1377,18,True,True,True
417709000,13,417709,-379440,1377,18,True,True,True
417719000,13,417719,-375055,1377,18,True,True,True
417729000,13,417729,-370669,1377,18,True,True,True
417739000,13,417739,-366282,1377,18,True,True,True
417749000,13,417749,-361894,1377,18,True,True,True
417759000,14,417759,-357506,1377,18,True,True,True
417769000,14,417769,-353119,1377,18,True,True,True
417779000,14,417779,-348729,1377,18,True,True,True
417789000,14,417789,-344342,1377,18,True,True,True
417799000,13,417799,-339955,1377,18,True,True,True
417809000,13,417809,-335567,1377,18,True,True,True
417819000,13,417819,-331179,1377,18,True,True,True
417829000,12,417829,-326792,1377,18,True,True,True
417839000,12,417839,-322406,1377,18,True,True,True
417849000,12,417849,-318019,1377,18,True,True,True
417859000,12,417859,-313634,1377,18,True,True,True
417869000,12,417869,-309249,1377,18,True,True,True
417879000,12,417879,-304864,1377,18,True,True,True
417889000,12,417889,-300479,1377,18,True,True,True
417899000,12,417899,-296095,1377,18,True,True,True
417909000,12,417909,-291711,1377,18,True,True,True
417919000,12,417919,-287326,1377,18,True,True,True
417929000,12,417929,-282940,1377,18,True,True,True
417939000,12,417939,-278553,1377,18,True,True,True
417949000,12,417949,-274167,1377,18,True,True,True
417959000,12,417959,-269780,1377,18,True,True,True
417969000,12,417969,-265395,1377,18,True,True,True
417979000,11,417979,-261009,1377,18,True,True,True
417989000,11,417989,-256624,1377,18,True,True,True
417999000,11,417999,-252238,1377,18,True,True,True
418009000,11,418009,-247850,1377,18,True,True,True
418019000,11,418019,-243464,1377,18,True,True,True
418029000,11,418029,-239077,1377,18,True,True,True
418039000,11,418039,-234692,1377,18,True,True,True
418049000,11,418049,-230309,1377,18,True,True,True
418059000,11,418059,-225927,1377,18,True,True,True
418069000,11,418069,-221546,1377,18,True,True,True
418079000,11,418079,-217164,1377,18,True,True,True
418089000,11,418089,-212783,1377,18,True,True,True
418099000,11,418099,-208403,1377,18,True,True,True
418109000,11,418109,-204023,1377,18,True,True,True
418119000,11,418119,-199644,1377,18,True,True,True
418129000,11,418129,-195264,1377,18,True,True,True
418139000,11,418139,-190885,1377,18,True,True,True
418149000,11,418149,-186506,1377,18,True,True,True
418159000,12,418159,-182128,1377,18,True,True,True
418169000,12,418169,-177749,1377,18,True,True,True
418179000,12,418179,-173369,1377,18,True,True,True
418189000,12,418189,-168989,1377,18,True,True,True
418199000,12,418199,-164609,1377,18,True,True,True
418209000,12,418209,-160230,1377,18,True,True,True
418219000,12,418219,-155851,1377,18,True,True,True
418229000,12,418229,-151472,1377,18,True,True,True
418239000,12,418239,-147093,1377,18,True,True,True
418249000,12,418249,-142715,1377,18,True,True,True
418259000,12,418259,-138337,1377,18,True,True,True
418269000,12,418269,-133959,1377,18,True,True,True
418279000,12,418279,-129582,1377,18,True,True,True
418289000,11,418289,-125204,1377,18,True,True,True
418299000,11,418299,-120827,1377,18,True,True,True
418309000,11,418309,-116448,1377,18,True,True,True
418319000,11,418319,-112071,1377,18,True,True,True
418329000,11,418329,-107694,1377,18,True,True,True
418339000,11,418339,-103316,1377,18,True,True,True
418349000,11,418349,-98938,1377,18,True,True,True
418359000,11,418359,-94560,1377,18,True,True,True
418369000,11,418369,-90184,1377,18,True,True,True
418379000,11,418379,-85807,1377,18,True,True,True
418389000,11,418389,-81431,1377,18,True,True,True
418399000,11,418399,-77055,1377,18,True,True,True
418409000,11,418409,-72679,1377,18,True,True,True
418419000,11,418419,-68301,1377,18,True,True,True
418429000,11,418429,-63924,1377,18,True,True,True
418439000,11,418439,-59546,1377,18,True,True,True
418449000,11,418449,-55168,1377,18,True,True,True
418459000,11,418459,-50790,1377,18,True,True,True
418469000,11,418469,-46413,1377,18,True,True,True
418479000,11,418479,-42035,1377,18,True,True,True
418489000,11,418489,-37659,1377,18,True,True,True
418499000,11,418499,-33282,1377,18,True,True,True
418509000,11,418509,-28906,1377,18,True,True,True
418519000,10,418519,-24529,1377,18,True,True,True
418529000,10,418529,-20150,1377,18,True,True,True
418539000,11,418539,-15773,1377,18,True,True,True
418549000,11,418549,-11396,1377,18,True,True,True
418559000,11,418559,-7019,1377,18,True,True,True
418569000,11,418569,-2643,1377,18,True,True,True
418579000,11,418579,1735,1377,18,True,True,True
418589000,11,418589,6112,1377,18,True,True,True
418599000,11,418599,10489,1377,18,True,True,True
418609000,11,418609,14867,1377,18,True,True,True
418619000,11,418619,19244,1377,18,True,True,True
418629000,11,418629,23621,1377,18,True,True,True
418639000,11,418639,27999,1377,18,True,True,True
418649000,11,418649,32376,1377,18,True,True,True
418659000,11,418659,36754,1377,18,True,True,True
418669000,11,418669,41133,1377,18,True,True,True
418679000,11,418679,45513,1377,18,True,True,True
418689000,11,418689,49892,1377,18,True,True,True
418699000,10,418699,54272,1377,18,True,True,True
418709000,10,418709,58652,1377,18,True,True,True
418719000,11,418719,63032,1377,18,True,True,True
418729000,11,418729,67412,1377,18,True,True,True
418739000,10,418739,71793,1377,18,True,True,True
418749000,10,418749,76175,1377,18,True,True,True
418759000,10,418759,80557,1377,18,True,True,True
418769000,10,418769,84938,1377,18,True,True,True
418779000,11,418779,89319,1377,18,True,True,True
418789000,11,418789,93699,1377,18,True,True,True
418799000,11,418799,98080,1377,18,True,True,True
418809000,11,418809,102460,1377,18,True,True,True
418819000,11,418819,106838,1377,18,True,True,True
418829000,11,418829,111216,1377,18,True,True,True
418839000,11,418839,115594,1377,18,True,True,True
418849000,11,418849,119971,1377,18,True,True,True
418859000,11,418859,124349,1377,18,True,True,True
418869000,11,418869,128726,1377,18,True,True,True
418879000,11,418879,133104,1377,18,True,True,True
418889000,11,418889,137482,1377,18,True,True,True
418899000,11,418899,141858,1377,18,True,True,True
418909000,11,418909,146235,1377,18,True,True,True
418919000,12,418919,150612,1377,18,True,True,True
418929000,12,418929,154990,1377,18,True,True,True
418939000,12,418939,159367,1377,18,True,True,True
418949000,12,418949,163743,1377,18,True,True,True
418959000,12,418959,168118,1377,18,True,True,True
418969000,12,418969,172493,1377,18,True,True,True
418979000,12,418979,176869,1377,18,True,True,True
418989000,12,418989,181245,1377,18,True,True,True
418999000,12,418999,185622,1377,18,True,True,True
419009000,13,419009,189997,1377,18,True,True,True
419019000,13,419019,194374,1377,18,True,True,True
419029000,13,419029,198751,1377,18,True,True,True
419039000,13,419039,203127,1377,18,True,True,True
419049000,13,419049,207506,1377,18,True,True,True
419059000,13,419059,211885,1377,18,True,True,True
419069000,13,419069,216262,1377,18,True,True,True
419079000,13,419079,220637,1377,18,True,True,True
419089000,13,419089,225014,1377,18,True,True,True
419099000,13,419099,229391,1377,18,True,True,True
419109000,13,419109,233766,1377,18,True,True,True
419119000,13,419119,238142,1377,18,True,True,True
419129000,13,419129,242518,1377,18,True,True,True
419139000,13,419139,246893,1377,18,True,True,True
419149000,13,419149,251266,1377,18,True,True,True
419159000,13,419159,255639,1377,18,True,True,True
419169000,14,419169,260012,1377,18,True,True,True
419179000,14,419179,264385,1377,18,True,True,True
419189000,14,419189,268757,1377,18,True,True,True
419199000,13,419199,273130,1377,18,True,True,True
419209000,13,419209,277503,1377,18,True,True,True
419219000,13,419219,281875,1377,18,True,True,True
419229000,13,419229,286247,1377,18,True,True,True
419239000,13,419239,290620,1377,18,True,True,True
419249000,13,419249,294993,1377,18,True,True,True
419259000,12,419259,299368,1377,18,True,True,True
419269000,12,419269,303741,1377,18,True,True,True
419279000,12,419279,308115,1377,18,True,True,True
419289000,12,419289,312487,1377,18,True,True,True
419299000,12,419299,316859,1377,18,True,True,True
419309000,13,419309,321231,1377,18,True,True,True
419319000,13,419319,325603,1377,18,True,True,True
419329000,13,419329,329976,1377,18,True,True,True
419339000,13,419339,334349,1377,18,True,True,True
419349000,13,419349,338719,1377,18,True,True,True
419359000,13,419359,343089,1377,18,True,True,True
419369000,13,419369,347460,1377,18,True,True,True
419379000,13,419379,351829,1377,18,True,True,True
419389000,13,419389,356199,1377,18,True,True,True
419399000,13,419399,360568,1377,18,True,True,True
419409000,13,419409,364938,1377,18,True,True,True
419419000,13,419419,369308,1377,18,True,True,True
419429000,13,419429,373678,1377,18,True,True,True
419439000,13,419439,378048,1377,18,True,True,True
419449000,12,419449,382418,1377,18,True,True,True
419459000,12,419459,386789,1377,18,True,True,True
419469000,12,419469,391157,1377,18,True,True,True
419479000,12,419479,395524,1377,18,True,True,True
419489000,12,419489,399891,1377,18,True,True,True
419499000,12,419499,404258,1377,18,True,True,True
419509000,12,419509,408624,1377,18,True,True,True
419519000,12,419519,412991,1377,18,True,True,True
419529000,12,419529,417358,1377,18,True,True,True
419539000,12,419539,421726,1377,18,True,True,True
419549000,12,419549,426095,1377,18,True,True,True
419559000,12,419559,430462,1377,18,True,True,True
419569000,12,419569,434830,1377,18,True,True,True
419579000,12,419579,439199,1377,18,True,True,True
419589000,11,419589,443567,1377,18,True,True,True
419599000,11,419599,447935,1377,18,True,True,True
419609000,12,419609,452303,1377,18,True,True,True
419619000,12,419619,456670,1377,18,True,True,True
419629000,12,419629,461038,1377,18,True,True,True
419639000,12,419639,465406,1377,18,True,True,True
419649000,12,419649,469775,1377,18,True,True,True
419659000,11,419659,474142,1377,18,True,True,True
419669000,12,419669,478509,1377,18,True,True,True
419679000,12,419679,482875,1377,18,True,True,True
419689000,12,419689,487241,1377,18,True,True,True
419699000,12,419699,491607,1377,18,True,True,True
419709000,12,419709,495973,1377,18,True,True,True
419719001,12,419719,500339,1377,18,True,True,True
419729000,12,419729,-495296,1377,18,True,True,True
419739000,12,419739,-490932,1377,18,True,True,True
419749000,12,419749,-486567,1377,18,True,True,True
419759000,12,419759,-482203,1377,18,True,True,True
419769000,12,419769,-477840,1377,18,True,True,True
419779000,12,419779,-473477,1377,18,True,True,True
419789000,12,419789,-469115,1377,18,True,True,True
419799000,12,419799,-464753,1377,18,True,True,True
419809000,12,419809,-460393,1377,18,True,True,True
419819000,12,419819,-456032,1377,18,True,True,True
419829000,12,419829,-451672,1377,18,True,True,True
419839000,12,419839,-447311,1377,18,True,True,True
419849000,12,419849,-442951,1377,18,True,True,True
419859000,12,419859,-438591,1377,18,True,True,True
419869000,12,419869,-434231,1377,18,True,True,True
419879000,12,419879,-429872,1377,18,True,True,True
419889000,11,419889,-425512,1377,18,True,True,True
419899000,11,419899,-421151,1377,18,True,True,True
419909000,11,419909,-416789,1377,18,True,True,True
419919000,11,419919,-412428,1377,18,True,True,True
419929000,11,419929,-408066,1377,18,True,True,True
419939000,11,419939,-403705,1377,18,True,True,True
419949000,10,419949,-399344,1377,18,True,True,True
419959000,10,419959,-394983,1377,18,True,True,True
419969000,10,419969,-390620,1377,18,True,True,True
419979000,10,419979,-386259,1377,18,True,True,True
419989000,9,419989,-381898,1377,18,True,True,True
419999000,9,419999,-377538,1377,18,True,True,True
420009000,9,420009,-373175,1377,18,True,True,True
420019000,9,420019,-368814,1377,18,True,True,True
420029000,9,420029,-364452,1377,18,True,True,True
420039000,9,420039,-360089,1377,18,True,True,True
420049000,9,420049,-355727,1377,18,True,True,True
420059000,9,420059,-351365,1377,18,True,True,True
420069000,9,420069,-347003,1377,18,True,True,True
420079000,9,420079,-342644,1377,18,True,True,True
420089000,9,420089,-338284,1377,18,True,True,True
420099000,9,420099,-333923,1377,18,True,True,True
420109000,9,420109,-329562,1377,18,True,True,True
420119000,9,420119,-325203,1377,18,True,True,True
420129000,9,420129,-320843,1377,18,True,True,True
420139000,9,420139,-316483,1377,18,True,True,True
420149000,9,420149,-312123,1377,18,True,True,True
420159000,9,420159,-307763,1377,18,True,True,True
420169000,9,420169,-303404,1377,18,True,True,True
420179000,9,420179,-299045,1377,18,True,True,True
420189000,9,420189,-294686,1377,18,True,True,True
420199000,9,420199,-290328,1377,18,True,True,True
420209000,9,420209,-285969,1377,18,True,True,True
420219000,9,420219,-281610,1377,18,True,True,True
420229000,10,420229,-277252,1377,18,True,True,True
420239000,10,420239,-272894,1377,18,True,True,True
420249000,10,420249,-268537,1377,18,True,True,True
420259000,10,420259,-264181,1377,18,True,True,True
420269000,10,420269,-259826,1377,18,True,True,True
420279000,10,420279,-255470,1377,18,True,True,True
420289000,10,420289,-251113,1377,18,True,True,True
420299000,10,420299,-246757,1377,18,True,True,True
420309000,10,420309,-242402,1377,18,True,True,True
420319000,10,420319,-238047,1377,18,True,True,True
420329000,10,420329,-233691,1377,18,True,True,True
420339000,10,420339,-229335,1377,18,True,True,True
420349000,11,420349,-224980,1377,18,True,True,True
420359000,11,420359,-220626,1377,18,True,True,True
420369000,11,420369,-216273,1377,18,True,True,True
420379000,11,420379,-211921,1377,18,True,True,True
420389000,11,420389,-207568,1377,18,True,True,True
420399000,11,420399,-203217,1377,18,True,True,True
420409000,11,420409,-198866,1377,18,True,True,True
420419000,11,420419,-194515,1377,18,True,True,True
420429000,11,420429,-190164,1377,18,True,True,True
420439000,11,420439,-185813,1377,18,True,True,True
420449000,11,420449,-181462,1377,18,True,True,True
420459000,11,420459,-177113,1377,18,True,True,True
420469000,11,420469,-172765,1377,18,True,True,True
420479000,11,420479,-168416,1377,18,True,True,True
420489000,11,420489,-164067,1377,18,True,True,True
420499000,11,420499,-159719,1377,18,True,True,True
420509000,12,420509,-155370,1377,18,True,True,True
420519000,12,420519,-151022,1377,18,True,True,True
420529000,12,420529,-146675,1377,18,True,True,True
420539000,12,420539,-142326,1377,18,True,True,True
420549000,12,420549,-137977,1377,18,True,True,True
420559000,12,420559,-133628,1377,18,True,True,True
420569000,12,420569,-129279,1377,18,True,True,True
420579000,12,420579,-124930,1377,18,True,True,True
420589000,12,420589,-120582,1377,18,True,True,True
420599000,12,420599,-116233,1377,18,True,True,True
420609000,12,420609,-111887,1377,18,True,True,True
420619000,12,420619,-107541,1377,18,True,True,True
420629000,11,420629,-103196,1377,18,True,True,True
420639000,11,420639,-98850,1377,18,True,True,True
420649000,11,420649,-94506,1377,18,True,True,True
420659000,11,420659,-90160,1377,18,True,True,True
420669000,11,420669,-85812,1377,18,True,True,True
420679000,11,420679,-81465,1377,18,True,True,True
420689000,11,420689,-77120,1377,18,True,True,True
420699000,11,420699,-72773,1377,18,True,True,True
420709000,11,420709,-68426,1377,18,True,True,True
420719000,11,420719,-64079,1377,18,True,True,True
420729000,11,420729,-59732,1377,18,True,True,True
420739000,11,420739,-55384,1377,18,True,True,True
420749000,11,420749,-51038,1377,18,True,True,True
420759000,11,420759,-46692,1377,18,True,True,True
420769000,11,420769,-42345,1377,18,True,True,True
420779000,11,420779,-37999,1377,18,True,True,True
420789000,11,420789,-33651,1377,18,True,True,True
420799000,11,420799,-29306,1377,18,True,True,True
420809000,11,420809,-24958,1377,18,True,True,True
420819000,11,420819,-20612,1377,18,True,True,True
420829000,11,420829,-16268,1377,18,True,True,True
420839000,11,420839,-11924,1377,18,True,True,True
420849000,11,420849,-7578,1377,18,True,True,True
420859000,11,420859,-3233,1377,18,True,True,True
420869000,11,420869,1111,1377,18,True,True,True
420879000,11,420879,5457,1377,18,True,True,True
420889000,11,420889,9803,1377,18,True,True,True
420899000,11,420899,14148,1377,18,True,True,True
420909000,11,420909,18493,1377,18,True,True,True
420919000,11,420919,22839,1377,18,True,True,True
420929000,11,420929,27184,1377,18,True,True,True
420939000,11,420939,31531,1377,18,True,True,True
420949000,11,420949,35876,1377,18,True,True,True
420959000,12,420959,40221,1377,18,True,True,True
420969000,13,420969,44565,1377,18,True,True,True
420979000,14,420979,48908,1377,18,True,True,True
420989000,14,420989,53251,1377,18,True,True,True
420999000,15,420999,57595,1377,18,True,True,True
421009000,16,421009,61938,1377,18,True,True,True
421019000,16,421019,66281,1377,18,True,True,True
421029000,17,421029,70624,1377,18,True,True,True
421039000,18,421039,74968,1377,18,True,True,True
421049000,18,421049,79311,1377,18,True,True,True
421059000,19,421059,83655,1377,18,True,True,True
421069000,19,421069,87998,1377,18,True,True,True
421079000,20,421079,92343,1377,18,True,True,True
421089000,20,421089,96686,1377,18,True,True,True
421099000,20,421099,101028,1377,18,True,True,True
421109000,20,421109,105370,1377,18,True,True,True
421119000,20,421119,109713,1377,18,True,True,True
421129000,19,421129,114054,1377,18,True,True,True
421139000,19,421139,118396,1377,18,True,True,True
421149000,19,421149,122738,1377,18,True,True,True
421159000,19,421159,127078,1377,18,True,True,True
421169000,19,421169,131418,1377,18,True,True,True
421179000,19,421179,135758,1377,18,True,True,True
421189000,18,421189,140099,1377,18,True,True,True
421199000,18,421199,144440,1377,18,True,True,True
421209000,18,421209,148781,1377,18,True,True,True
421219000,18,421219,153121,1377,18,True,True,True
421229000,18,421229,157461,1377,18,True,True,True
421239000,18,421239,161802,1377,18,True,True,True
421249000,18,421249,166144,1377,18,True,True,True
421259000,18,421259,170486,1377,18,True,True,True
421269000,18,421269,174830,1377,18,True,True,True
421279000,17,421279,179171,1377,18,True,True,True
421289000,17,421289,183510,1377,18,True,True,True
421299000,17,421299,187851,1377,18,True,True,True
421309000,17,421309,192190,1377,18,True,True,True
421319000,17,421319,196529,1377,18,True,True,True
421329000,17,421329,200869,1377,18,True,True,True
421339000,17,421339,205206,1377,18,True,True,True
421349000,18,421349,209544,1377,18,True,True,True
421359000,18,421359,213882,1377,18,True,True,True
421369000,19,421369,218222,1377,18,True,True,True
421379000,19,421379,222560,1377,18,True,True,True
421389000,19,421389,226901,1377,18,True,True,True
421399000,20,421399,231240,1377,18,True,True,True
421409000,20,421409,235577,1377,18,True,True,True
421419000,21,421419,239916,1377,18,True,True,True
421429000,21,421429,244254,1377,18,True,True,True
421439000,21,421439,248592,1377,18,True,True,True
421449000,21,421449,252932,1377,18,True,True,True
421459000,21,421459,257273,1377,18,True,True,True
421469000,22,421469,261613,1377,18,True,True,True
421479000,22,421479,265954,1377,18,True,True,True
421489000,22,421489,270295,1377,18,True,True,True
421499000,22,421499,274636,1377,18,True,True,True
421509000,22,421509,278979,1377,18,True,True,True
421519000,22,421519,283323,1377,18,True,True,True
421529000,21,421529,287666,1377,18,True,True,True
421539000,21,421539,292007,1377,18,True,True,True
421549000,20,421549,296348,1377,18,True,True,True
421559000,20,421559,300689,1377,18,True,True,True
421569000,19,421569,305027,1377,18,True,True,True
421579000,18,421579,309365,1377,18,True,True,True
421589000,18,421589,313701,1377,18,True,True,True
421599000,18,421599,318038,1377,18,True,True,True
421609000,18,421609,322376,1377,18,True,True,True
421619000,18,421619,326713,1377,18,True,True,True
421629000,18,421629,331050,1377,18,True,True,True
421639000,18,421639,335386,1377,18,True,True,True
421649000,18,421649,339721,1377,18,True,True,True
421659000,18,421659,344057,1377,18,True,True,True
421669000,18,421669,348391,1377,18,True,True,True
421679000,18,421679,352726,1377,18,True,True,True
421689000,18,421689,357061,1377,18,True,True,True
421699000,18,421699,361397,1377,18,True,True,True
421709000,18,421709,365731,1377,18,True,True,True
421719000,18,421719,370064,1377,18,True,True,True
421729000,18,421729,374399,1377,18,True,True,True
421739000,18,421739,378734,1377,18,True,True,True
421749000,18,421749,383070,1377,18,True,True,True
421759000,18,421759,387406,1377,18,True,True,True
421769000,18,421769,391741,1377,18,True,True,True
421779000,18,421779,396076,1377,18,True,True,True
421789000,18,421789,400411,1377,18,True,True,True
421799000,18,421799,404746,1377,18,True,True,True
